date;574;578;589;606;611;616;620
02/01/2019;0.009832138579535507;0.01624255549538317;0.00966538439235047;0.011699578695778283;0.012453798630980608;0.014427682683318135;0.012089077095976281
03/01/2019;0.005362457435489228;0.006186635321059664;0.004832225143029469;0.005729735536888914;-0.024459772568595516;0.009232384898131126;0.006317395919660813
04/01/2019;0.008936949819018637;0.006959534175172878;0.004831991650314033;0.005431000629040303;-0.07606626216615525;0.016155182063130567;0.006267256717272605
07/01/2019;0.01519145703945961;0.019330694049239146;0.01546162617654103;0.017664713005102636;0.08013070207850947;0.024228858878438782;0.017855588575408258
08/01/2019;0.005360876324578316;0.00695770488507558;0.004831011227265698;0.005787751804502658;0.02090626431744605;0.010381281396157557;0.006116560762310267
09/01/2019;0.00446715745836203;0.006184196286402082;0.004830777851845312;0.005787416843179883;0.035132971626788384;0.009226847820450263;0.006414537230923207
10/01/2019;0.010720698989584684;0.006956790600596595;0.004830544498993498;0.005846742558973428;-0.029785853053497742;0.010955870905246396;0.005916906740593314
14/01/2019;0.0187592121130945;0.027825226659668672;0.018355182440836143;0.023027660037766448;0.06581521932477223;0.03459369702839618;0.024511449034334876
15/01/2019;0.0008931282710814806;0.005408955685193859;0.006761194606514287;0.003399674704808088;0.009776908719236276;0.005187260089216156;0.005418038988010454
16/01/2019;0.00535872176622982;0.007726661618574048;0.0028974589285170526;0.007813021862133394;-0.0017774459878584273;0.00979764971673685;0.005616561799332766
17/01/2019;0.005358434622627368;0.006953458186549348;0.004828958297111754;0.004651664848755136;0.013775451257118593;0.016712000368814463;0.005516843768951511
18/01/2019;0.0035720983398640476;0.006952974714342298;0.0038629800959915418;0.005784493621239266;0.023104025876508172;0.004033257085577863;0.005218348109537959
21/01/2019;0.014287882982245686;0.019312475859405175;-0.04152543191278343;0.013834277284234227;0.029317566997297206;0.02938397363508509;0.0152566597556137
22/01/2019;0.004464325574331424;0.006951148870431987;0.0057966533987878046;0.007393159896171422;0.005772979790134828;0.0069118451746618004;0.006956373106072542
23/01/2019;0.0053569515374402195;0.006950665719327911;0.004830264505279916;0.005842549259245616;0.01198934280639351;0.010367051207477159;0.005912505844182567
24/01/2019;0.008034996875291986;0.007722425150387205;0.005796037442396606;0.005842207925369749;-0.0026639790078429953;0.01670074001554687;0.006707068057357579
25/01/2019;0.008034351315394544;0.006949645954141459;0.0048297512678053146;0.005841866631374421;0.0031080583071811116;0.011515828506284503;0.006011117089122833
28/01/2019;0.011604241796703427;0.020075359812235027;0.013522650439495802;0.01752457613177962;0.03374358427903118;0.025907630660819917;0.017932915991476367
29/01/2019;0.010710364955676123;0.0077197424693842;0.0048288650235604694;0.005840501854058751;0.020416858999397988;0.010360368138405095;0.00615867834763455
30/01/2019;0.0017848696598914632;0.006175317256918458;0.0048286318554456855;0.005840160759361321;0.016418903927219477;0.0074817129669658864;0.005611998353156693
31/01/2019;0.0008924189014315208;0.0054030689431723514;0.004828398709847474;0.005839819704502521;-0.008429944939151529;-0.0023018933072431157;0.005462700679751382
01/02/2019;0.007139287499121388;0.006946427606640641;0.0048281655867845295;0.005839478689475373;0.009318093074439867;0.01784008379084202;0.006107958918759992
04/02/2019;0.014277555682454176;0.018522520297595862;0.014483797458563166;0.017457830104927463;0.013753998642344811;0.021864589147101605;0.017826205913037636
05/02/2019;0.005353319057810978;0.007716287539731863;0.004827233319490874;0.005838118505462891;0.024842516192014913;0.01668248626572273;0.006702253148580427
06/02/2019;0.009813892903674619;0.007715692174755522;0.004827000308945581;0.005837777689083317;0.004878568007223499;0.009777757327557481;0.006205374052501435
07/02/2019;0.008028760805366615;0.03086038760645781;0.004826767320850141;0.005897002595286334;0.019513320058364987;0.006901271559291599;0.0064035486580208915
08/02/2019;0.004460064581731087;0.005398901709150653;0.00482653435526715;0.005837092698985677;0.014188736803373537;0.01207639180415752;0.005906771294294348
11/02/2019;0.03478695221700815;0.02159444097390718;0.01640942480140472;0.019535251599739584;0.005320021457415039;0.048874731188973224;0.022881182634507325
12/02/2019;0.004458314757017791;0.00539744469546355;0.004825509573806605;0.005776064939650031;0.058517122908130936;0.00804602325301295;0.005905071265289686
13/02/2019;0.00445811600017427;0.006168175299536402;0.004825276729616055;0.00577573132965769;0.2875409269539616;0.00919471533735149;0.005904722587194842
14/02/2019;0.01426533523538533;0.007709743573939249;0.005790052689474208;0.006787580870450195;0.009719203378759771;0.02011159059697731;0.007045555470114152
15/02/2019;0.004457281414915359;0.00539640445279968;0.004824764551485499;0.005894078059014383;-0.0013252171147461365;0.012064527989693962;0.005804731799056328
18/02/2019;0.014262664800641988;0.019271833059673303;0.014473595337581266;0.01744306150137902;0.04152401987852256;0.025275009334523625;0.016272149719646915
19/02/2019;0.004456447142076395;0.006165798316731451;0.00482383359703185;0.005833180559554175;0.08389669226252118;0.021248614532910555;0.010019632527499113
20/02/2019;0.0053474982620582015;0.006165418169499262;0.004823600914550346;0.00577332154068623;0.04632509629000953;0.012057462420897821;0.00674521536084215
21/02/2019;0.004456010266663865;0.00616503806910447;0.004823368254537044;0.005832503590260454;0.019403432643631906;0.014926487051285015;0.009224451740250262
22/02/2019;-0.009802785773495703;0.003852911259744361;0.00482313561692289;0.005772651557402856;0.11331169976368399;-0.009184159620698906;-0.0012397313055957503
26/02/2019;0.020496003279362143;0.008474510982188115;0.0038577642327573365;0.005176331432760832;0.030828176953727703;0.028121968996964498;0.008676269065481539
27/02/2019;0.0035637918745512844;0.006162758450694437;0.004822019268784612;0.005830508313231348;0.02553547449754231;0.006311320213431634;0.005800202362625141
28/02/2019;0.004454581091190133;0.005392081343393648;0.003857429409038306;0.005830168384778998;0.0030810808431669867;0.007458362258398354;0.005799865958644743
01/03/2019;0.004454382667102115;0.007702558019511277;0.005785920925742085;0.0063652209088566345;0.05149647887324264;0.010326192962116426;0.0070387453188719765
04/03/2019;0.010690042225677324;0.016944322496671004;0.014463965440774012;0.017428888054789114;-0.015836914968969645;0.01147236307734928;0.015414758615291648
05/03/2019;-0.005344449788909625;0.006160527957257843;0.004820624560113625;0.005828441605576281;0.03783862267414027;0.012618151784896491;0.0025274325547109816
06/03/2019;0.00801710315340687;0.006930167017018807;0.005784470624524751;0.006125454056708833;0.025509418693122888;0.010896119834382108;0.010059918460142831
07/03/2019;0.00623502480648588;0.0061597215805789555;0.004820113369062057;0.005827744942198661;-0.028580850829947935;0.008601262665351453;0.005946151650655304
08/03/2019;0.005343973778897131;0.00615934218226684;0.004819881045353336;0.005767942016134564;0.0035186488388426833;0.009173891105917266;0.007531344265676278
11/03/2019;0.01068737642722059;0.019246758845810365;0.06072757417438277;0.017362287921426453;0.0035185250343224193;0.021785992753284054;0.01620107967562385
12/03/2019;0.003562078116369852;0.006157777658037612;0.0048167236645589835;0.005826057696992467;0.007476602631747326;0.007451479405263561;0.005795777602629865
13/03/2019;0.0035619512368843275;0.005387723686737451;0.006743088334472952;0.005766272182320991;0.022428131033066907;0.0057314801547447515;0.005597306952355618
